season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,total_runs,total_wickets,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2008,14,3,4,4.0,80.0,1,0,0,0,4*,0,12,29.75,6.61,27.0,4/29,4,1,4,29,231,0,4,12,0.0010672203453733,1.7363302374051048,3.3589362097824065,1.5809866344329946,Poor,14,3,4,12,0,0,0,1
2021,3,3,26,13.0,78.78,1,2,0,0,14*,0,1,20.0,10.0,12.0,1/17,14,1,1,17,232,0,132,2,0.0222012180062769,0.1422687515038312,2.812248599126967,0.9387554694976143,Poor,14,13,132,2,0,0,10,3
2023,5,5,39,7.8,177.27,2,4,0,0,25,2,1,20.0,6.66,18.0,10/1,25,0,10,1,232,0,132,2,0.0449612709505961,0.2136167438926175,2.812248599126967,0.9692638883614695,Poor,14,13,132,2,0,0,10,3
2026,6,5,67,16.75,124.07,4,2,0,0,25,8,0,0.0,0.0,0.0,,25,0,0,0,232,0,132,2,0.116091526222972,0.0,2.812248599126967,0.9336309673382674,Poor,14,13,132,2,0,0,10,3
2008,11,11,441,49.0,121.82,54,8,3,0,91,0,0,0.0,0.0,0.0,,91,0,0,0,233,0,739,0,2.194812317919563,0.0,2.634462464917793,1.709032187950089,Poor,29,29,739,0,4,0,0,4
2009,12,12,212,19.27,98.14,27,1,1,0,77,0,0,0.0,0.0,0.0,,77,0,0,0,233,0,739,0,0.3342779680882243,0.0,2.634462464917793,0.9648184487617673,Poor,29,29,739,0,4,0,0,4
2010,2,2,44,22.0,112.82,7,0,0,0,26,0,0,0.0,0.0,0.0,,26,0,0,0,233,0,739,0,0.0910553728732943,0.0,2.634462464917793,0.8675294107730842,Poor,29,29,739,0,4,0,0,4
2011,4,4,42,10.5,82.35,6,0,0,0,24,0,0,0.0,0.0,0.0,,24,0,0,0,233,0,739,0,0.0302793339389953,0.0,2.634462464917793,0.843218995223675,Poor,29,29,739,0,4,0,0,4
2009,1,1,15,15.0,93.75,1,0,0,0,15,0,1,27.0,6.75,24.0,1/27,15,0,1,27,234,0,15,1,0.0175872492791124,0.1561248301275981,3.2211270225032544,1.0700576596588538,Poor,1,1,15,1,0,0,0,1
2024,2,1,19,19.0,126.66,1,1,0,0,19,1,0,0.0,0.0,0.0,,19,0,0,0,235,0,19,0,0.0381233284017746,0.0,3.231727729217035,1.0347789011260957,Poor,2,1,19,0,0,0,1,1
2012,5,4,86,28.66,165.38,12,2,0,0,29*,0,0,0.0,0.0,0.0,,29,1,0,0,238,0,511,5,0.3398613273535218,0.0,3.916314559162269,1.3714441867729859,Poor,39,32,511,5,2,0,0,6
2013,11,9,108,13.5,113.68,10,3,0,0,31,0,0,0.0,0.0,0.0,,31,0,0,0,238,0,511,5,0.1381928945135011,0.0,3.916314559162269,1.2907768137176447,Poor,39,32,511,5,2,0,0,6
2015,5,5,35,7.0,89.74,3,1,0,0,15,0,3,22.0,7.33,18.0,2/15,15,0,2,15,238,0,511,5,0.0183314270328651,0.5293392676795884,3.916314559162269,1.4016340069184097,Poor,39,32,511,5,2,0,0,6
2016,7,6,113,22.6,131.39,11,3,1,0,51,0,2,15.5,7.75,12.0,2/15,51,0,2,15,238,0,511,5,0.2797649603875501,0.473735694420085,3.916314559162269,1.4895263481945404,Poor,39,32,511,5,2,0,0,6
2019,3,3,98,32.66,140.0,11,2,1,0,65,0,0,0.0,0.0,0.0,,65,0,0,0,238,0,511,5,0.373606493658335,0.0,3.916314559162269,1.3849422532814128,Poor,39,32,511,5,2,0,0,6
2020,8,5,71,0.0,88.75,8,0,0,0,21*,0,0,0.0,0.0,0.0,,21,1,0,0,238,0,511,5,5.2537673191594625e-11,0.0,3.916314559162269,1.2354996559885365,Poor,39,32,511,5,2,0,0,6
2008,1,1,2,2.0,40.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,239,0,2,0,0.0001334025438553,0.0,3.2211270225032544,1.0162386719802905,Poor,1,1,2,0,0,0,0,1
2013,17,17,241,17.21,86.69,17,1,0,0,46,0,1,38.0,6.33,36.0,1/5,46,0,1,5,240,0,284,1,0.2997857879815866,0.1182911378191087,2.161840535748832,0.8374084762707079,Poor,24,23,284,1,0,0,0,3
2015,5,4,39,9.75,111.42,6,0,0,0,16,0,0,0.0,0.0,0.0,,16,0,0,0,240,0,284,1,0.0353245388968658,0.0,2.161840535748832,0.6961366354323587,Poor,24,23,284,1,0,0,0,3
2019,2,2,4,2.0,50.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,240,0,284,1,0.0003335063587879,0.0,2.161840535748832,0.682140222431124,Poor,24,23,284,1,0,0,0,3
2008,3,3,30,15.0,176.47,1,3,0,0,28,0,5,16.4,8.2,12.0,5/18,28,0,5,18,241,0,833,150,0.0662106000873655,1.0579175365767155,6.211190246069071,2.3033352517152825,Average,163,90,833,150,1,0,0,13
2009,13,10,84,10.5,158.49,6,5,0,0,20,0,12,21.33,5.81,22.0,5/18,20,0,5,18,241,0,833,150,0.1165506165182784,2.755204061120413,6.211190246069071,2.8326572151214346,Average,163,90,833,150,1,0,0,13
2010,15,7,105,26.25,166.66,12,5,0,0,49*,0,17,22.17,7.04,18.88,5/18,49,1,5,18,241,0,833,150,0.3829958857284786,3.0992034074296737,6.211190246069071,3.042435126488515,Average,163,90,833,150,1,0,0,13
2011,15,8,103,34.33,145.07,9,6,0,0,30,0,14,26.42,6.98,22.71,5/18,30,0,5,18,241,0,833,150,0.4276936117873819,2.160127130765019,6.211190246069071,2.778591334176524,Average,163,90,833,150,1,0,0,13
2012,17,11,108,12.0,135.0,14,3,0,0,33,0,6,64.0,7.11,54.0,5/18,33,0,5,18,241,0,833,150,0.1458756803564852,0.3751813035583737,6.211190246069071,2.1303804140903826,Average,163,90,833,150,1,0,0,13
2013,19,14,116,19.33,146.83,12,5,0,0,25*,0,24,19.0,6.51,17.5,5/18,25,1,5,18,241,0,833,150,0.2745040563817342,5.520979871371661,6.211190246069071,3.725571333249277,Average,163,90,833,150,1,0,0,13
2014,14,7,28,5.6,112.0,2,2,0,0,10*,0,14,25.42,6.47,23.57,5/18,10,1,5,18,241,0,833,150,0.0146422630961646,2.422075744718217,6.211190246069071,2.6919553789726325,Average,163,90,833,150,1,0,0,13
2015,15,10,117,16.71,160.27,9,9,1,0,64,0,18,24.77,7.82,19.0,5/18,64,0,5,18,241,0,833,150,0.2612514280204576,2.6441084085256557,6.211190246069071,2.8572088439193277,Average,163,90,833,150,1,0,0,13
2016,14,7,92,30.66,109.52,11,2,0,0,45*,0,9,43.55,8.0,32.66,5/18,45,1,5,18,241,0,833,150,0.2575713399836927,0.735027986325531,6.211190246069071,2.2830126826187804,Average,163,90,833,150,1,0,0,13
2017,11,7,16,8.0,100.0,0,1,0,0,7*,0,8,33.25,6.48,30.75,5/18,7,1,5,18,241,0,833,150,0.0106722034201162,1.0564838036576236,6.211190246069071,2.2806897731953004,Average,163,90,833,150,1,0,0,13
2018,13,3,29,9.66,80.55,3,1,0,0,19,0,7,38.57,8.48,27.28,5/18,19,0,5,18,241,0,833,150,0.0188141583017097,0.6089646196158457,6.211190246069071,2.1496908000664035,Average,163,90,833,150,1,0,0,13
2019,11,1,1,1.0,33.33,0,0,0,0,1,0,16,19.5,7.09,16.5,5/18,1,0,5,18,241,0,833,150,2.7789417696153986e-05,3.292900801790209,6.211190246069071,2.947357106367441,Average,163,90,833,150,1,0,0,13
2021,3,2,4,0.0,100.0,0,0,0,0,2*,0,0,0.0,0.0,0.0,,2,1,0,0,241,0,833,150,3.3350635708707436e-12,0.0,6.211190246069071,1.9594757510525151,Poor,163,90,833,150,1,0,0,13
2015,9,8,112,22.4,180.64,9,8,1,0,61*,0,1,176.0,10.35,102.0,3/20,61,1,3,20,242,0,2955,82,0.3778540573357982,0.0156201967030844,6.23767640978766,2.1236591575067028,Average,162,150,2955,82,10,0,18,12
2016,11,9,44,6.28,69.84,4,0,0,0,9,0,3,51.0,9.18,33.33,3/20,9,0,3,20,242,0,2955,82,0.016090171602414,0.1823257088118715,6.23767640978766,2.028965256940679,Average,162,150,2955,82,10,0,18,12
2017,17,16,250,35.71,156.25,11,20,0,0,35*,0,6,35.5,8.19,26.0,3/20,35,1,3,20,242,0,2955,82,1.1630382798035497,0.5871898068116411,6.23767640978766,2.609203729040826,Average,162,150,2955,82,10,0,18,12
2018,13,13,260,28.88,133.33,20,11,1,0,50,0,18,21.16,8.92,14.22,3/20,50,0,3,20,242,0,2955,82,0.8347233076408188,2.7135104548765883,6.23767640978766,3.1157739340886472,Average,162,150,2955,82,10,0,18,12
2019,16,15,402,44.66,191.42,28,29,1,0,91,0,14,27.85,9.17,18.21,3/20,91,0,3,20,242,0,2955,82,2.86534029959687,1.5598147128421085,6.23767640978766,3.5819120077945854,Average,162,150,2955,82,10,0,18,12
2020,14,13,281,35.12,178.98,14,25,1,0,60*,0,0,0.0,0.0,0.0,,60,1,0,0,242,0,2955,82,1.4726836158820042,0.0,6.23767640978766,2.556904921481014,Average,162,150,2955,82,10,0,18,12
2021,12,11,127,14.11,113.39,11,5,0,0,40*,0,0,0.0,0.0,0.0,,40,1,0,0,242,0,2955,82,0.1694141240052962,0.0,6.23767640978766,2.0355971252516385,Average,162,150,2955,82,10,0,18,12
2022,15,15,487,44.27,131.26,49,12,4,0,87*,2,8,27.75,7.27,22.87,17/3,87,1,17,3,242,0,2955,82,2.35947297501424,1.1283195180027763,6.23767640978766,3.250116519841529,Average,162,150,2955,82,10,0,18,12
2023,16,15,346,31.45,136.75,26,15,2,0,66,7,3,76.0,9.12,50.0,10/1,66,0,10,1,242,0,2955,82,1.2407040728422476,0.1231550818854398,6.23767640978766,2.5010596288865887,Average,162,150,2955,82,10,0,18,12
2024,14,13,216,18.0,143.04,17,11,0,0,46,4,11,35.18,10.75,19.63,31/3,46,0,31,3,242,0,2955,82,0.4636901624742806,0.8276141321110502,6.23767640978766,2.4015917799065525,Average,162,150,2955,82,10,0,18,12
2025,15,12,224,24.89,163.5,18,12,0,0,48*,3,14,24.42,9.77,15.0,36/5,48,1,36,5,242,0,2955,82,0.7600371071559529,1.669657237420596,6.23767640978766,2.7727434890009337,Average,162,150,2955,82,10,0,18,12
2026,10,10,206,22.89,138.25,21,7,0,0,40,2,4,64.75,11.42,34.0,18/1,40,0,18,1,242,0,2955,82,0.5435284450164232,0.1539194942192246,6.23767640978766,2.231418701726035,Average,162,150,2955,82,10,0,18,12
2019,6,3,3,1.5,42.85,0,0,0,0,2*,0,7,31.71,9.65,19.71,2/39,2,1,2,39,243,0,3,7,0.0001607709094905,0.6508995884912037,3.274130556072159,1.2282407897677934,Poor,6,3,3,7,0,0,0,1
2012,7,2,15,15.0,214.28,3,0,0,0,14,0,6,28.0,8.68,19.33,3/24,14,0,3,24,245,0,18,11,0.0401983549365558,0.7024461009724182,2.071215576833657,0.8802300755989725,Poor,10,3,18,11,0,0,0,2
2013,3,1,3,3.0,75.0,0,0,0,0,3,0,5,17.4,7.67,13.6,3/24,3,0,3,24,245,0,18,11,0.0005627919799481,1.066018899667562,2.071215576833657,0.9734476899316549,Poor,10,3,18,11,0,0,0,2
2023,3,3,76,25.33,128.81,8,3,0,0,41,1,0,0.0,0.0,0.0,,41,0,0,0,246,0,103,0,0.2067485568119592,0.0,2.2674765978880425,0.7980317878758767,Poor,5,5,103,0,0,0,1,2
2024,2,2,27,13.5,79.41,2,0,0,0,14,0,0,0.0,0.0,0.0,,14,0,0,0,246,0,103,0,0.0241333078746965,0.0,2.2674765978880425,0.7249856883740177,Poor,5,5,103,0,0,0,1,2
2019,2,1,20,0.0,166.66,2,1,0,0,20*,0,0,0.0,0.0,0.0,,20,1,0,0,247,0,249,37,2.779108467937216e-11,0.0,3.690814047377168,1.1643598635737633,Poor,50,27,249,37,0,0,13,7
2021,7,5,64,0.0,110.34,3,2,0,0,25*,0,5,27.8,6.04,27.6,3/19,25,1,3,19,247,0,249,37,5.88785461670321e-11,0.8472816135378312,3.690814047377168,1.4185443473933632,Poor,50,27,249,37,0,0,13,7
2022,5,3,22,7.33,88.0,1,2,0,0,14,3,4,36.5,9.12,24.0,26/3,14,0,26,3,247,0,249,37,0.011831871723751,0.3419099986908065,3.690814047377168,1.2716656117520835,Poor,50,27,249,37,0,0,13,7
2023,13,8,52,8.67,126.82,5,2,0,0,17*,2,9,24.22,8.02,18.11,30/4,17,1,30,4,247,0,249,37,0.0476710057555034,1.3183584720572803,3.690814047377168,1.5789358070674564,Poor,50,27,249,37,0,0,13,7
2024,13,7,75,37.5,138.88,8,2,0,0,29,7,7,43.28,7.97,32.57,13/2,29,0,13,2,247,0,249,37,0.3256689570025061,0.5774202079452735,3.690814047377168,1.4678535084437376,Poor,50,27,249,37,0,0,13,7
2025,8,2,11,11.0,84.61,0,1,0,0,7*,0,10,19.0,8.63,13.2,22/3,7,1,22,3,247,0,249,37,0.0085359367884593,1.735302191828794,3.690814047377168,1.6883648953026638,Poor,50,27,249,37,0,0,13,7
2026,2,1,5,0.0,166.66,1,0,0,0,5*,1,2,30.0,7.5,24.0,35/2,5,1,35,2,247,0,249,37,6.947771180264696e-12,0.2529222235889352,3.690814047377168,1.24023653056623,Poor,50,27,249,37,0,0,13,7
2011,2,2,14,14.0,70.0,0,0,0,0,13,0,0,0.0,0.0,0.0,,13,0,0,0,248,0,20,0,0.0114392680363205,0.0,2.368948465871823,0.7519199182979144,Poor,3,3,20,0,0,0,0,2
2012,1,1,6,6.0,100.0,0,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,248,0,20,0,0.0030015572162849,0.0,2.368948465871823,0.7485448339732752,Poor,3,3,20,0,0,0,0,2
2023,11,11,190,21.11,123.37,23,4,0,1,100*,3,0,0.0,0.0,0.0,,100,1,0,0,249,0,190,0,0.4125679844264516,0.0,3.327134089641064,1.2146550927466921,Poor,11,11,190,0,0,1,3,1
2019,8,1,1,0.0,20.0,0,0,0,0,1*,0,7,34.0,8.81,23.14,2/25,1,1,2,25,250,0,1,7,1.667531798608873e-13,0.6649404100028116,3.2953319694997205,1.2390772454890655,Poor,8,1,1,7,0,0,0,1
2026,8,5,13,6.5,144.44,2,0,0,0,9*,3,8,28.5,10.36,16.5,12/3,9,1,12,3,251,0,13,8,0.0101762627962099,0.7709476409138465,3.2953319694997205,1.2749499198449206,Poor,8,5,13,8,0,0,3,1
2012,12,3,15,7.5,100.0,1,0,0,0,10,0,9,37.77,8.29,27.33,5/27,10,0,5,27,252,0,280,147,0.009379866288384,0.8178628963956953,5.387214556142653,1.9486427680424927,Poor,117,48,280,147,0,0,12,12
2014,3,3,13,6.5,185.71,1,1,0,0,6,0,4,28.25,10.27,16.5,5/27,6,0,5,27,252,0,280,147,0.0130838670995228,0.3922930448477436,5.387214556142653,1.8224534130287522,Poor,117,48,280,147,0,0,12,12
2015,15,7,19,3.8,158.33,0,2,0,0,9*,0,17,19.29,7.48,15.47,5/27,9,1,5,27,252,0,280,147,0.0095311331098455,3.3523905489015253,5.387214556142653,2.709061569762407,Average,117,48,280,147,0,0,12,12
2018,5,2,60,60.0,181.81,1,6,0,0,36*,0,7,23.85,9.54,15.0,5/27,36,1,5,27,252,0,280,147,0.5457131158310747,0.8753884138048817,5.387214556142653,2.180433722850534,Average,117,48,280,147,0,0,12,12
2019,2,2,0,0.0,0.0,0,0,0,0,0*,0,2,38.5,9.62,24.0,5/27,0,1,5,27,252,0,280,147,8.337658905498946e-31,0.1536504045371376,5.387214556142653,1.7456270741725877,Poor,117,48,280,147,0,0,12,12
2020,5,2,21,10.5,87.5,2,0,0,0,16,0,3,44.66,8.93,30.0,5/27,16,0,5,27,252,0,280,147,0.0160864706756161,0.2140378551257824,5.387214556142653,1.7701778975948765,Poor,117,48,280,147,0,0,12,12
2021,15,8,59,14.75,128.26,6,2,0,0,31,0,32,14.34,8.14,10.56,5/27,31,0,5,27,252,0,280,147,0.0930635022054823,7.800383117755453,5.387214556142653,4.07687228668903,Good,117,48,280,147,0,0,12,12
2022,15,8,43,8.6,110.25,4,2,0,0,11,2,19,21.57,7.66,16.89,34/4,11,0,34,4,252,0,280,147,0.0339930106028853,3.272006803082127,5.387214556142653,2.6947311970281342,Average,117,48,280,147,0,0,12,12
2023,13,2,6,3.0,100.0,0,1,0,0,6,2,14,32.42,9.65,20.14,32/3,6,0,32,3,252,0,280,147,0.0015007786106437,1.273289693797393,5.387214556142653,2.0821191720584293,Average,117,48,280,147,0,0,12,12
2024,14,4,13,4.33,68.42,1,1,0,0,12,5,24,19.87,9.73,12.25,15/3,12,0,15,3,252,0,280,147,0.0032111341113622,3.532157381938634,5.387214556142653,2.760463620022745,Average,117,48,280,147,0,0,12,12
2025,13,4,21,10.5,80.76,0,0,0,0,12*,3,16,26.87,9.8,16.43,28/4,12,1,28,4,252,0,280,147,0.0148473528202874,1.7288835914156064,5.387214556142653,2.224135970885734,Average,117,48,280,147,0,0,12,12
2026,5,3,10,3.33,111.11,2,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,252,0,280,147,0.0030849029583231,0.0,5.387214556142653,1.7007659140396367,Poor,117,48,280,147,0,0,12,12
2022,2,2,2,2.0,100.0,0,0,0,0,2,0,1,51.0,10.2,30.0,24/1,2,0,24,1,253,0,59,16,0.0003335063595883,0.0546977130141712,1.8740955523879972,0.6077731641514853,Poor,15,9,59,16,0,0,6,2
2025,13,7,57,14.25,107.54,5,3,0,0,34,6,15,29.86,10.18,17.6,25/3,34,0,25,3,253,0,59,16,0.07282892116885,1.4040843208252227,1.8740955523879972,1.0415873119846912,Poor,15,9,59,16,0,0,6,2
2016,6,6,157,26.16,131.93,20,4,1,0,96,0,0,0.0,0.0,0.0,,96,0,0,0,254,0,577,0,0.4517780003763872,0.0,2.4148080828384884,0.9425229774723984,Poor,16,16,577,0,3,2,0,2
2017,10,10,420,60.0,145.83,40,17,2,2,104*,0,0,0.0,0.0,0.0,,104,1,0,0,254,0,577,0,3.0640196122297887,0.0,2.4148080828384884,1.9874196211688626,Poor,16,16,577,0,3,2,0,2
2018,4,4,57,19.0,121.27,5,1,0,0,32,0,0,0.0,0.0,0.0,,32,0,0,0,255,0,2104,0,0.1095029851652594,0.0,3.671214999601631,1.2019780463844532,Poor,63,60,2104,0,13,2,31,6
2019,3,2,9,4.5,90.0,0,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,255,0,2104,0,0.0030390766815222,0.0,3.671214999601631,1.1593924830335438,Poor,63,60,2104,0,13,2,31,6
2023,12,11,448,49.78,177.07,32,25,2,1,104,3,0,0.0,0.0,0.0,,104,0,0,0,255,0,2104,0,3.292471450359261,0.0,3.671214999601631,2.4751654311888664,Average,63,60,2104,0,13,2,31,6
2024,16,15,479,39.92,171.07,19,38,4,0,80*,8,0,0.0,0.0,0.0,,80,1,0,0,255,0,2104,0,2.7273697899540874,0.0,3.671214999601631,2.2491247672528374,Average,63,60,2104,0,13,2,31,6
2025,13,13,487,44.27,172.69,42,25,1,1,105*,7,0,0.0,0.0,0.0,,105,1,0,0,255,0,2104,0,3.1042007317367206,0.0,3.671214999601631,2.399857143815159,Average,63,60,2104,0,13,2,31,6
2026,15,15,624,48.0,160.0,48,31,6,0,69,13,0,0.0,0.0,0.0,,69,0,0,0,255,0,2104,0,3.995672953746266,0.0,3.671214999601631,2.756446032262388,Average,63,60,2104,0,13,2,31,6
2008,9,9,167,18.55,109.15,17,8,0,0,47,0,0,0.0,0.0,0.0,,47,0,0,0,256,0,886,0,0.2819215338246547,0.0,3.139594895699569,1.1032325700058987,Poor,36,36,886,0,6,0,0,4
2009,14,14,371,33.72,112.08,32,12,4,0,69*,0,0,0.0,0.0,0.0,,69,1,0,0,256,0,886,0,1.1690517117707615,0.0,3.139594895699569,1.4580846408294894,Poor,36,36,886,0,6,0,0,4
2010,10,10,267,26.7,113.61,26,9,1,0,50,0,0,0.0,0.0,0.0,,50,0,0,0,256,0,886,0,0.6752789421254484,0.0,3.139594895699569,1.260575533168873,Poor,36,36,886,0,6,0,0,4
2012,3,3,81,40.5,92.04,8,2,1,0,66*,0,0,0.0,0.0,0.0,,66,1,0,0,256,0,886,0,0.25174495524405,0.0,3.139594895699569,1.0911619385857274,Poor,36,36,886,0,6,0,0,4
2026,6,5,92,30.67,133.33,5,5,0,0,40*,1,0,0.0,0.0,0.0,,40,1,0,0,257,0,92,0,0.3136704498574291,0.0,3.274130556072159,1.1583747848694737,Poor,6,5,92,0,0,0,1,1
2022,5,3,43,21.5,89.58,5,0,0,0,25,2,2,63.5,8.46,45.0,47/2,25,0,47,2,258,0,66,5,0.0690497480214447,0.1059315729903164,2.658893959938359,0.8982141605969537,Poor,13,6,66,5,0,0,5,2
2023,8,3,23,23.0,135.29,4,0,0,0,18*,3,3,62.33,9.84,38.0,34/2,18,1,34,2,258,0,66,5,0.0596712991551887,0.1391773434486867,2.658893959938359,0.90443651218174,Poor,13,6,66,5,0,0,5,2
2014,6,2,8,4.0,80.0,2,0,0,0,4,0,9,19.0,8.2,13.88,4/12,4,0,4,12,259,0,33,54,0.0021344406880786,1.6436697712942476,3.3325065529010955,1.5452774845971997,Poor,41,8,33,54,0,0,0,6
2015,10,2,5,5.0,83.33,0,0,0,0,3*,0,15,20.93,8.84,14.2,4/12,3,1,4,12,259,0,33,54,0.0017369427986442,2.3067964670072665,3.3325065529010955,1.7440564939565526,Poor,41,8,33,54,0,0,0,6
2016,4,1,5,5.0,71.42,1,0,0,0,5,0,5,27.6,8.62,19.2,4/12,5,0,4,12,259,0,33,54,0.00148868900374,0.5979889638290325,3.3325065529010955,1.2313149419978624,Poor,41,8,33,54,0,0,0,6
2017,12,1,0,0.0,0.0,0,0,0,0,0*,0,18,20.5,7.85,15.66,4/12,0,1,4,12,259,0,33,54,8.337658905498946e-31,3.182647198649221,3.3325065529010955,2.0061169360676208,Average,41,8,33,54,0,0,0,6
2018,6,1,2,0.0,100.0,0,0,0,0,2*,0,6,31.33,9.09,20.66,4/12,2,1,4,12,259,0,33,54,1.667531789604201e-12,0.5994686619484081,3.3325065529010955,1.2311633758329976,Poor,41,8,33,54,0,0,0,6
2020,3,1,13,0.0,130.0,2,0,0,0,13*,0,1,76.0,6.9,66.0,4/12,13,1,4,12,259,0,33,54,1.4090643562216076e-11,0.0542596306225508,3.3325065529010955,1.0676006666037725,Poor,41,8,33,54,0,0,0,6
2008,1,1,1,0.0,50.0,0,0,0,0,1*,0,0,0.0,0.0,0.0,,1,1,0,0,260,0,86,35,4.168829495271534e-13,0.0,3.215160310394307,1.014302961972228,Poor,36,10,86,35,0,0,0,6
2011,15,2,15,0.0,125.0,1,0,0,0,12*,0,16,19.06,6.1,18.75,3/24,12,1,3,24,260,0,86,35,1.5633110459483247e-11,3.915676124076717,3.215160310394307,2.1890057980266264,Average,36,10,86,35,0,0,0,6
2013,5,2,8,0.0,57.14,0,0,0,0,6*,0,7,20.28,7.53,16.14,3/24,6,1,3,24,260,0,86,35,3.8113106443128286e-12,1.3042913836709684,3.215160310394307,1.4055903766835887,Poor,36,10,86,35,0,0,0,6
2015,5,2,20,10.0,111.11,4,0,0,0,20,0,4,37.5,7.89,28.5,3/24,20,0,3,24,260,0,86,35,0.0185279456492592,0.3846725824945404,3.215160310394307,1.137115914857314,Poor,36,10,86,35,0,0,0,6
2016,8,2,37,0.0,137.03,4,1,0,0,33*,0,6,35.5,8.52,25.0,3/24,33,1,3,24,260,0,86,35,4.227284780786929e-11,0.5644465396730953,3.215160310394307,1.183636923721565,Poor,36,10,86,35,0,0,0,6
2017,2,1,5,0.0,71.42,0,0,0,0,5*,0,2,27.5,11.0,15.0,3/24,5,1,3,24,260,0,86,35,2.9773780015253122e-12,0.1881239680328216,3.215160310394307,1.0707401523266613,Poor,36,10,86,35,0,0,0,6
2008,14,10,131,21.83,112.93,9,6,0,0,40,0,15,23.33,6.6,21.2,3/24,40,0,3,24,261,0,1139,80,0.2692641183052253,2.7718651387767017,4.742092999584729,2.435277365037229,Average,103,82,1139,80,1,0,0,9
2009,14,12,196,19.6,124.05,17,6,0,0,39,0,17,22.94,7.74,17.76,3/24,39,0,3,24,261,0,1139,80,0.3973315356042018,2.7242945333753674,4.742092999584729,2.4722331502994632,Average,103,82,1139,80,1,0,0,9
2010,14,13,276,34.5,148.38,21,10,1,0,60,0,15,28.4,9.19,18.53,3/24,60,0,3,24,261,0,1139,80,1.178006449464036,1.6352980526654424,4.742092999584729,2.4578041716448484,Average,103,82,1139,80,1,0,0,9
2011,14,12,150,18.75,108.69,12,6,0,0,44*,0,11,31.27,7.5,25.0,3/24,44,1,3,24,261,0,1139,80,0.2548744163622531,1.334575206972075,4.742092999584729,1.998334505155595,Poor,103,82,1139,80,1,0,0,9
2012,17,12,176,25.14,139.68,14,6,0,0,42*,0,8,58.12,7.75,45.0,3/24,42,1,3,24,261,0,1139,80,0.5152954312147278,0.5053615443530203,4.742092999584729,1.8537388124554641,Poor,103,82,1139,80,1,0,0,9
2013,15,13,142,17.75,93.42,9,3,0,0,24,0,10,38.2,7.44,30.8,3/24,24,0,3,24,261,0,1139,80,0.1963227772780238,1.0011593636234806,4.742092999584729,1.87488909664077,Poor,103,82,1139,80,1,0,0,9
2014,10,6,55,27.5,101.85,5,0,0,0,23*,0,4,51.25,8.66,35.5,3/24,23,1,3,24,261,0,1139,80,0.1284400722108354,0.256441165699411,4.742092999584729,1.6243205554872424,Poor,103,82,1139,80,1,0,0,9
2016,4,3,11,3.66,84.61,0,0,0,0,7,0,0,0.0,0.0,0.0,,7,0,0,0,261,0,1139,80,0.0028401389729744,0.0,4.742092999584729,1.4971482326094472,Poor,103,82,1139,80,1,0,0,9
2017,1,1,2,2.0,66.66,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,261,0,1139,80,0.0002223153393127,0.0,4.742092999584729,1.4961011031570295,Poor,103,82,1139,80,1,0,0,9
2018,6,1,1,1.0,16.66,0,0,0,0,1,0,5,27.0,5.86,27.6,3/26,1,0,3,26,262,0,7,9,1.3890540022709697e-05,0.8991831012742563,1.998282336606977,0.9001687699603713,Poor,8,2,7,9,0,0,0,2
2019,2,1,6,6.0,54.54,0,0,0,0,6,0,4,16.75,9.34,10.75,3/26,6,0,3,26,262,0,7,9,0.0016370493058982,0.7275080720404498,1.998282336606977,0.8493155247474328,Poor,8,2,7,9,0,0,0,2
2016,5,5,42,8.4,102.43,5,0,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,263,0,3600,0,0.0301300514976167,0.0,5.709023404156534,1.813106646100714,Poor,133,127,3600,0,23,1,49,11
2017,11,10,277,27.7,134.46,29,13,1,0,61,0,0,0.0,0.0,0.0,,61,0,0,0,263,0,3600,0,0.8601947138787422,0.0,5.709023404156534,2.145132510721138,Average,133,127,3600,0,23,1,49,11
2018,14,12,275,22.91,149.45,22,17,2,0,62,0,0,0.0,0.0,0.0,,62,0,0,0,263,0,3600,0,0.7850509197607247,0.0,5.709023404156534,2.1150749931039887,Average,133,127,3600,0,23,1,49,11
2019,7,6,101,16.83,101.0,8,4,0,0,28,0,0,0.0,0.0,0.0,,28,0,0,0,263,0,3600,0,0.1431432877604737,0.0,5.709023404156534,1.8583119405606514,Poor,133,127,3600,0,23,1,49,11
2020,14,13,516,57.33,145.76,36,30,4,0,99,0,0,0.0,0.0,0.0,,99,0,0,0,263,0,3600,0,3.595126094086191,0.0,5.709023404156534,3.239105061710145,Average,133,127,3600,0,23,1,49,11
